uniprot_id,ptm_enzyme,site,ptm_type,score,source
Q9UH92,P53350,unknown,Phosphorylation,4.19,PhosphoNetworks
Q9UH92,P68400,unknown,Phosphorylation,8.2,PhosphoNetworks
Q9UH92,Q00535,unknown,Phosphorylation,1.58,PhosphoNetworks
Q9UH92,Q16539,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UH92,Q6J9G0,unknown,Phosphorylation,5.27,PhosphoNetworks
Q9UH92,Q8NE63,unknown,Phosphorylation,1.6,PhosphoNetworks
Q9UH92,Q8TD19,unknown,Phosphorylation,34.96,PhosphoNetworks
Q9UH92,Q96SB4,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UH92,Q99558,unknown,Phosphorylation,15.18,PhosphoNetworks
Q9UH92,Q9BUB5,unknown,Phosphorylation,5.18,PhosphoNetworks
Q9UH92,Q9NR20,unknown,Phosphorylation,1.6,PhosphoNetworks
Q9UH92,Q9UEE5,unknown,Phosphorylation,6.88,PhosphoNetworks
Q9UH92,Q9Y2H1,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UH99,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UH99,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHA4,P31749,unknown,Phosphorylation,1.0,Reactome
Q9UHA4,P54646,unknown,Phosphorylation,1.0,Reactome
Q9UHA4,Q13131,unknown,Phosphorylation,1.0,Reactome
Q9UHB6,Q13557,unknown,Phosphorylation,7.75,PhosphoNetworks
Q9UHB7,P50750,unknown,Phosphorylation,1.0,Reactome
Q9UHC7,P31749,unknown,Phosphorylation,1.0,Reactome
Q9UHD2,P06239,Y354;Y394,Phosphorylation,0.2,SIGNOR
Q9UHD2,P08631,Y354;Y394,Phosphorylation,0.2,SIGNOR
Q9UHD2,P09769,Y354;Y394,Phosphorylation,0.2,SIGNOR
Q9UHD2,Q13546,unknown,Phosphorylation,0.375,SIGNOR
Q9UHD2,Q14289,Y591,Phosphorylation,0.266,SIGNOR
Q9UHD2,Q9UHD2,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHD9,Q08345,Y,Phosphorylation,1.0,UniProt
Q9UHH9,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHI5,P22607,Y,Phosphorylation,1.0,UniProt
Q9UHJ3,O43781,unknown,Phosphorylation,4.45,PhosphoNetworks
Q9UHJ3,P51957,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UHL0,P11802,unknown,Phosphorylation,5.31,PhosphoNetworks
Q9UHL0,P42685,unknown,Phosphorylation,3.69,PhosphoNetworks
Q9UHL0,P78362,unknown,Phosphorylation,3.69,PhosphoNetworks
Q9UHL0,Q15349,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHL0,Q8N5S9,unknown,Phosphorylation,3.69,PhosphoNetworks
Q9UHL0,Q9UHD2,unknown,Phosphorylation,1.57,PhosphoNetworks
Q9UHM6,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHP3,P43405,Y740,Phosphorylation,1.0,SIGNOR;UniProt
Q9UHP3,Q86Y07,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHP9,O43683,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHP9,O96017,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHP9,P31749,unknown,Phosphorylation,4.37,PhosphoNetworks
Q9UHP9,P49760,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHP9,P49841,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,P51955,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,P51956,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHP9,Q05655,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,Q06187,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,Q13188,unknown,Phosphorylation,3.69,PhosphoNetworks
Q9UHP9,Q13882,unknown,Phosphorylation,4.87,PhosphoNetworks
Q9UHP9,Q8IW41,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,Q8N5S9,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,Q92630,unknown,Phosphorylation,2.6,PhosphoNetworks
Q9UHP9,Q9UEE5,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHP9,Q9UHD2,unknown,Phosphorylation,1.6,PhosphoNetworks
Q9UHP9,Q9UQB9,unknown,Phosphorylation,3.74,PhosphoNetworks
Q9UHR4,P12931,Y156;Y163;Y274;Y293;Y37;Y439,Phosphorylation,1.0,iPTMnet
Q9UHV7,P49336,unknown,Phosphorylation,0.901,SIGNOR
Q9UHW9,Q9BYP7,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHW9,Q9H4A3,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHW9,Q9UEW8,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UHY1,Q92630,unknown,Phosphorylation,1.57,PhosphoNetworks
Q9UHY8,Q96PY6,Y,Phosphorylation,1.0,UniProt
Q9UI08,Q13976,unknown,Phosphorylation,0.2,SIGNOR
Q9UIF9,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIG0,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIG0,P45984,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIG0,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIH9,P12931,Y,Phosphorylation,1.0,UniProt
Q9UII2,P22607,Y,Phosphorylation,1.0,UniProt
Q9UIK4,Q96GD4,unknown,Phosphorylation,8.27,PhosphoNetworks
Q9UIK4,Q9UIK4,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIQ6,P31749,unknown,Phosphorylation,1.0,Reactome
Q9UIQ6,P31751,unknown,Phosphorylation,1.0,Reactome
Q9UIW0,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UIW2,P07332,unknown,Phosphorylation,1.0,Reactome
Q9UIW2,P49841,unknown,Phosphorylation,1.0,Reactome
Q9UJ41,P00533,Y,Phosphorylation,1.0,UniProt
Q9UJ70,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJ70,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJ98,Q13535,unknown,Phosphorylation,1.0,Reactome
Q9UJA2,Q9BXM7,unknown,Phosphorylation,0.428,SIGNOR
Q9UJA3,P24941,unknown,Phosphorylation,1.0,Reactome
Q9UJA3,Q13535,unknown,Phosphorylation,1.0,Reactome
Q9UJM3,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJM3,P00533,Y,Phosphorylation,1.0,UniProt
Q9UJM3,P04626,Y,Phosphorylation,1.0,UniProt
Q9UJM3,P06241,Y,Phosphorylation,1.0,UniProt
Q9UJM3,P12931,Y395,Phosphorylation,1.0,SIGNOR;iPTMnet
Q9UJT2,Q96PF2,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJU2,P08069,Y,Phosphorylation,1.0,UniProt
Q9UJU2,P48730,unknown,Phosphorylation,0.251,SIGNOR
Q9UJU2,P49674,unknown,Phosphorylation,0.268,SIGNOR
Q9UJU2,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q9UJU2,Q9UBE8,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR
Q9UJU6,P07948,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJU6,P22607,Y,Phosphorylation,1.0,UniProt
Q9UJU6,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJU6,P43403,Y334;Y335;Y344;Y345,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q9UJU6,P43405,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJU6,P51451,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJV3,P08631,Y,Phosphorylation,1.0,UniProt
Q9UJV3,P51451,Y,Phosphorylation,1.0,UniProt
Q9UJV9,Q06187,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJX2,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJX2,P53350,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
Q9UJX3,P53350,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
Q9UJX4,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UJX5,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJX5,P53350,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
Q9UJX6,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UJY1,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UJY1,P27361,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
Q9UJY5,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UK08,P34947,unknown,Phosphorylation,1.0,Reactome
Q9UK11,P53350,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UK11,P68400,unknown,Phosphorylation,2.2,PhosphoNetworks
Q9UK13,P11802,unknown,Phosphorylation,2.55,PhosphoNetworks
Q9UK17,P00533,Y136,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q9UK17,P06241,Y108,Phosphorylation,0.2,SIGNOR
Q9UK17,P07948,Y108,Phosphorylation,0.2,SIGNOR
Q9UK17,P09769,Y108,Phosphorylation,0.2,SIGNOR
Q9UK17,P12931,Y108,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q9UK32,P27361,unknown,Phosphorylation,1.0,Reactome
Q9UK32,Q13164,unknown,Phosphorylation,1.0,Reactome
Q9UK32,Q16659,unknown,Phosphorylation,1.0,Reactome
Q9UK32,Q8TD08,unknown,Phosphorylation,1.0,Reactome
Q9UK53,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UK53,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UK99,P45983,unknown,Phosphorylation,1.57,PhosphoNetworks
Q9UKA4,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKB1,P30291,Y,Phosphorylation,1.0,UniProt
Q9UKF6,P51957,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UKF6,Q8NEB9,unknown,Phosphorylation,2.75,PhosphoNetworks
Q9UKF6,Q92989,unknown,Phosphorylation,1.0,Reactome
Q9UKG1,P00533,Y,Phosphorylation,1.0,UniProt
Q9UKG1,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKG1,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKI2,Q16659,unknown,Phosphorylation,1.0,Reactome
Q9UKI2,Q8IW41,unknown,Phosphorylation,1.0,Reactome
Q9UKI8,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKL4,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKM9,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKM9,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKT4,P06493,unknown,Phosphorylation,1.0,Reactome;SIGNOR
Q9UKT4,P12931,Y142,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q9UKT4,P53350,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
Q9UKT5,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKT8,Q86Y07,unknown,Phosphorylation,0.297,SIGNOR
Q9UKT9,P07947,Y,Phosphorylation,1.0,UniProt
Q9UKT9,P51451,Y,Phosphorylation,1.0,UniProt
Q9UKT9,Q13882,Y,Phosphorylation,1.0,UniProt
Q9UKV0,Q14012,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKV0,Q16512,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKV3,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKV3,P78362,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKV3,Q13523,unknown,Phosphorylation,1.0,Reactome
Q9UKV8,P00533,Y393,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;UniProt
Q9UKV8,P22607,Y,Phosphorylation,1.0,UniProt
Q9UKV8,P48729,unknown,Phosphorylation,0.37,SIGNOR
Q9UKV8,P49137,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKV8,Q9Y243,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKW4,O75914,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,P06239,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,P06241,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,P07948,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,P08581,Y,Phosphorylation,1.0,UniProt
Q9UKW4,P12931,Y173,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q9UKW4,P35968,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,P43405,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,Q05397,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,Q13153,unknown,Phosphorylation,1.0,Reactome
Q9UKW4,Q13177,unknown,Phosphorylation,1.0,Reactome
Q9UKX2,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKX5,Q05397,unknown,Phosphorylation,1.0,Reactome
Q9UKX5,Q14289,unknown,Phosphorylation,1.0,Reactome
Q9UKX7,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q9UKX7,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKX7,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKX7,Q8TD19,unknown,Phosphorylation,1.0,Reactome
Q9UKX7,Q9HC98,unknown,Phosphorylation,1.0,Reactome
Q9UKY1,O96013,unknown,Phosphorylation,2.75,PhosphoNetworks
Q9UKY1,P17252,unknown,Phosphorylation,2.68,PhosphoNetworks
Q9UKY1,P17612,unknown,Phosphorylation,7.73,PhosphoNetworks
Q9UKY1,P19784,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UKY1,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UKY1,P27361,unknown,Phosphorylation,2.75,PhosphoNetworks
Q9UKY1,P30291,unknown,Phosphorylation,18.32,PhosphoNetworks
Q9UKY1,P31749,unknown,Phosphorylation,2.64,PhosphoNetworks
Q9UKY1,P45983,unknown,Phosphorylation,3.55,PhosphoNetworks
Q9UKY1,P45984,unknown,Phosphorylation,3.55,PhosphoNetworks
Q9UKY1,P49674,unknown,Phosphorylation,7.87,PhosphoNetworks
Q9UKY1,P49841,unknown,Phosphorylation,5.54,PhosphoNetworks
Q9UKY1,P53350,unknown,Phosphorylation,17.99,PhosphoNetworks
Q9UKY1,P53779,unknown,Phosphorylation,3.47,PhosphoNetworks
Q9UKY1,P68400,unknown,Phosphorylation,2460.36,PhosphoNetworks
Q9UKY1,Q00534,unknown,Phosphorylation,10.19,PhosphoNetworks
Q9UKY1,Q00535,unknown,Phosphorylation,10.19,PhosphoNetworks
Q9UKY1,Q13153,unknown,Phosphorylation,2.68,PhosphoNetworks
Q9UKY1,Q16288,unknown,Phosphorylation,2.7,PhosphoNetworks
Q9UKY1,Q16539,unknown,Phosphorylation,7.87,PhosphoNetworks
Q9UKY1,Q8N165,unknown,Phosphorylation,18.32,PhosphoNetworks
Q9UKY1,Q96KB5,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UKY1,Q9P1W9,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UKY1,Q9UEE5,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UKY1,Q9Y2H9,unknown,Phosphorylation,3.47,PhosphoNetworks
Q9UKY7,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL03,P50613,unknown,Phosphorylation,1.0,Reactome
Q9UL03,P50750,unknown,Phosphorylation,1.0,Reactome
Q9UL17,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL17,P48729,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL17,P49840,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL17,Q08881,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL33,P48730,unknown,Phosphorylation,1.0,Reactome
Q9UL40,P19525,Y,Phosphorylation,1.0,UniProt
Q9UL40,Q9HC98,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UL51,P12931,Y476,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q9UL51,Q13237,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UL63,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULB1,O14936,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULC4,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULC4,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULC4,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULD4,P22607,Y,Phosphorylation,1.0,UniProt
Q9ULD5,P49761,Y,Phosphorylation,1.0,UniProt
Q9ULH1,P06241,Y,Phosphorylation,1.0,UniProt
Q9ULH1,P08631,Y,Phosphorylation,1.0,UniProt
Q9ULH1,P12931,Y,Phosphorylation,1.0,PhosphoSitePlus;UniProt
Q9ULH1,Q14289,Y323;Y767,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q9ULJ8,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULK2,P22607,Y,Phosphorylation,1.0,UniProt
Q9ULK5,P35790,unknown,Phosphorylation,0.2,SIGNOR
Q9ULK5,P48730,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULK5,Q01974,unknown,Phosphorylation,0.594,SIGNOR
Q9ULL1,P06241,unknown,Phosphorylation,0.2,SIGNOR
Q9ULL4,P08581,Y,Phosphorylation,1.0,UniProt
Q9ULL4,Q04912,Y,Phosphorylation,1.0,UniProt
Q9ULM6,P50613,unknown,Phosphorylation,4.19,PhosphoNetworks
Q9ULM6,P51957,unknown,Phosphorylation,5.31,PhosphoNetworks
Q9ULM6,Q00534,unknown,Phosphorylation,34.96,PhosphoNetworks
Q9ULM6,Q96GD4,unknown,Phosphorylation,4.27,PhosphoNetworks
Q9ULU4,Q13627,Y,Phosphorylation,1.0,UniProt
Q9ULV4,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULV5,P52564,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULV8,P07947,Y,Phosphorylation,1.0,UniProt
Q9ULV8,P12931,Y341,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q9ULW0,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULW0,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULW0,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULX3,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9ULX6,P29597,Y,Phosphorylation,1.0,UniProt
Q9ULY5,P06241,unknown,Phosphorylation,1.0,Reactome
Q9ULY5,P07948,unknown,Phosphorylation,1.0,Reactome
Q9ULZ2,P08581,Y,Phosphorylation,1.0,UniProt
Q9ULZ2,P10721,Y,Phosphorylation,1.0,SIGNOR;UniProt
Q9ULZ2,P42680,unknown,Phosphorylation,0.391,SIGNOR
Q9ULZ2,Q14289,unknown,Phosphorylation,0.35,SIGNOR
Q9ULZ3,P43405,Y146;Y187,Phosphorylation,1.0,PhosphoSitePlus;UniProt;iPTMnet
Q9ULZ3,Q14289,Y146,Phosphorylation,1.0,iPTMnet
Q9UM11,P06493,unknown,Phosphorylation,1.0,Reactome
Q9UM11,P11309,unknown,Phosphorylation,0.315,SIGNOR
Q9UM11,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UM11,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UM13,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UM47,P00533,unknown,Phosphorylation,0.596,SIGNOR
Q9UM54,Q13554,unknown,Phosphorylation,1.0,Reactome
Q9UM54,Q13555,unknown,Phosphorylation,1.0,Reactome
Q9UM54,Q13557,unknown,Phosphorylation,1.0,Reactome
Q9UM54,Q9UQM7,unknown,Phosphorylation,1.0,Reactome
Q9UM73,P07949,Y,Phosphorylation,1.0,UniProt
Q9UM73,P53350,unknown,Phosphorylation,100.0,PhosphoNetworks
Q9UM73,Q9UM73,Y1278;Y1282;Y1283;Y1604,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q9UMD9,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UMD9,Q05397,unknown,Phosphorylation,1.0,Reactome
Q9UMD9,Q14289,unknown,Phosphorylation,1.0,Reactome
Q9UMR2,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UMR2,P11802,unknown,Phosphorylation,3.24,PhosphoNetworks
Q9UMR2,P53671,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UMR3,O75676,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMR3,P49760,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMR3,P54646,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMX1,O75676,unknown,Phosphorylation,3.24,PhosphoNetworks
Q9UMX1,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q9UMX1,P22612,unknown,Phosphorylation,1.0,Reactome
Q9UMX1,P22694,unknown,Phosphorylation,1.0,Reactome
Q9UMX1,P48729,unknown,Phosphorylation,1.0,Reactome
Q9UMX1,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q9UMX1,P51955,unknown,Phosphorylation,0.2,SIGNOR
Q9UMX1,Q9H4A3,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UMX1,Q9Y6S9,unknown,Phosphorylation,1.75,PhosphoNetworks
Q9UMY1,O76039,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMY1,P11802,unknown,Phosphorylation,4.45,PhosphoNetworks
Q9UMY1,P49760,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMY1,P50613,unknown,Phosphorylation,2.55,PhosphoNetworks
Q9UMY1,P51957,unknown,Phosphorylation,1.93,PhosphoNetworks
Q9UMY1,P54646,unknown,Phosphorylation,1.9,PhosphoNetworks
Q9UMY1,Q96GD4,unknown,Phosphorylation,2.55,PhosphoNetworks
Q9UMY1,Q96SB4,unknown,Phosphorylation,1.91,PhosphoNetworks
Q9UN19,P06239,Y139,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;iPTMnet
Q9UN19,P07948,Y139,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q9UN19,P12931,Y139,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q9UN19,Q06187,Y139,Phosphorylation,1.0,iPTMnet
Q9UN36,O00141,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UN36,P23443,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UN36,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UN36,P53355,unknown,Phosphorylation,0.274,SIGNOR
Q9UN36,Q04759,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UN36,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UNA1,Q05397,unknown,Phosphorylation,1.0,Reactome
Q9UNA1,Q14289,unknown,Phosphorylation,1.0,Reactome
Q9UNE7,P00533,Y,Phosphorylation,1.0,UniProt
Q9UNE7,P06241,Y,Phosphorylation,1.0,UniProt
Q9UNE7,P17612,unknown,Phosphorylation,18.88,PhosphoNetworks
Q9UNE7,P45983,unknown,Phosphorylation,10.03,PhosphoNetworks
Q9UNE7,P53779,unknown,Phosphorylation,1.91,PhosphoNetworks
Q9UNE7,Q00534,unknown,Phosphorylation,18.88,PhosphoNetworks
Q9UNE7,Q05513,unknown,Phosphorylation,1.91,PhosphoNetworks
Q9UNE7,Q12851,unknown,Phosphorylation,15.54,PhosphoNetworks
Q9UNE7,Q14289,unknown,Phosphorylation,29.65,PhosphoNetworks
Q9UNE7,Q15418,unknown,Phosphorylation,7.61,PhosphoNetworks
Q9UNE7,Q9NR20,unknown,Phosphorylation,1.67,PhosphoNetworks
Q9UNE7,Q9UHD2,unknown,Phosphorylation,15.54,PhosphoNetworks
Q9UNE7,Q9UQM7,unknown,Phosphorylation,7.75,PhosphoNetworks
Q9UNE7,Q9Y4K4,unknown,Phosphorylation,15.83,PhosphoNetworks
Q9UNF1,P52333,Y,Phosphorylation,1.0,UniProt
Q9UNN5,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UNN5,P68400,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
Q9UNP9,O43683,unknown,Phosphorylation,1.56,PhosphoNetworks
Q9UNP9,P22607,Y,Phosphorylation,1.0,UniProt
Q9UNP9,Q9UEE5,unknown,Phosphorylation,2.55,PhosphoNetworks
Q9UNQ0,P11309,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UNS2,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UNT1,P22607,Y,Phosphorylation,1.0,UniProt
Q9UNY4,P17612,unknown,Phosphorylation,2.25,PhosphoNetworks
Q9UNY4,P37173,unknown,Phosphorylation,70.96,PhosphoNetworks
Q9UNY5,P12931,Y,Phosphorylation,1.0,UniProt
Q9UNZ2,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UP38,P78368,unknown,Phosphorylation,1.0,Reactome
Q9UP95,Q9UEW8,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPG8,Q9UQB9,unknown,Phosphorylation,2.55,PhosphoNetworks
Q9UPM6,Q01974,Y,Phosphorylation,1.0,UniProt
Q9UPN4,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UPP1,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPP1,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q9UPP1,P28482,unknown,Phosphorylation,0.2,SIGNOR
Q9UPQ4,P06239,Y,Phosphorylation,1.0,UniProt
Q9UPQ4,P22607,Y,Phosphorylation,1.0,UniProt
Q9UPR0,P22607,Y,Phosphorylation,1.0,UniProt
Q9UPT5,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT5,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT6,P45983,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT6,P53779,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT6,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT8,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPT9,P06493,unknown,Phosphorylation,0.47,SIGNOR
Q9UPU5,Q13315,unknown,Phosphorylation,0.251,SIGNOR
Q9UPV0,P53350,unknown,Phosphorylation,1.0,Reactome
Q9UPY3,P19525,Y,Phosphorylation,1.0,UniProt
Q9UPY6,P00519,Y151;Y248;Y337;Y486,Phosphorylation,1.0,SIGNOR;iPTMnet
Q9UPY6,P00533,Y,Phosphorylation,1.0,UniProt
Q9UPY8,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPY8,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q9UPZ9,Q9UPZ9,Y159,Phosphorylation,1.0,SIGNOR;iPTMnet
